chessplayer_id,period,position
20,Top 100 Players November 2017,16
20,Top 100 Players October 2017,16
20,Top 100 Players September 2017,15
20,Top 100 Players August 2017,19
20,Top 100 Players July 2017,14
20,Top 100 Players June 2017,15
20,Top 100 Players May 2017,19
20,Top 100 Players April 2017,17
20,Top 100 Players March 2017,18
20,Top 100 Players February 2017,23
20,Top 100 Players January 2017,23
20,Top 100 Players December 2016,24
20,Top 100 Players November 2016,29
20,Top 100 Players October 2016,32
20,Top 100 Players September 2016,29
20,Top 100 Players August 2016,29
20,Top 100 Players July 2016,21
20,Top 100 Players June 2016,21
20,Top 100 Players May 2016,20
20,Top 100 Players April 2016,20
20,Top 100 Players March 2016,19
20,Top 100 Players February 2016,19
20,Top 100 Players January 2016,18
20,Top 100 Players December 2015,22
20,Top 100 Players November 2015,25
20,Top 100 Players October 2015,30
20,Top 100 Players September 2015,30
20,Top 100 Players August 2015,25
20,Top 100 Players July 2015,20
20,Top 100 Players June 2015,35
20,Top 100 Players May 2015,30
20,Top 100 Players April 2015,30
20,Top 100 Players March 2015,29
20,Top 100 Players February 2015,29
20,Top 100 Players January 2015,29
20,Top 100 Players December 2014,43
20,Top 100 Juniors December 2014,3
20,Top 100 Players November 2014,46
20,Top 100 Juniors November 2014,3
20,Top 100 Players October 2014,49
20,Top 100 Juniors October 2014,3
20,Top 100 Players September 2014,47
20,Top 100 Juniors September 2014,3
20,Top 100 Players August 2014,75
20,Top 100 Juniors August 2014,4
20,Top 100 Players July 2014,75
20,Top 100 Juniors July 2014,3
20,Top 100 Players June 2014,66
20,Top 100 Juniors June 2014,3
20,Top 100 Players May 2014,66
20,Top 100 Juniors May 2014,3
20,Top 100 Players April 2014,78
20,Top 100 Juniors April 2014,3
20,Top 100 Players March 2014,81
20,Top 100 Juniors March 2014,3
20,Top 100 Players February 2014,80
20,Top 100 Juniors February 2014,3
20,Top 100 Players January 2014,70
20,Top 100 Juniors January 2014,3
20,Top 100 Players December 2013,81
20,Top 100 Juniors December 2013,5
20,Top 100 Players November 2013,82
20,Top 100 Juniors November 2013,5
20,Top 100 Players October 2013,65
20,Top 100 Juniors October 2013,3
20,Top 100 Players September 2013,87
20,Top 100 Juniors September 2013,5
20,Top 100 Players August 2013,83
20,Top 100 Juniors August 2013,4
20,Top 100 Players July 2013,93
20,Top 100 Juniors July 2013,4
20,Top 100 Players June 2013,68
20,Top 100 Juniors June 2013,3
20,Top 100 Players May 2013,68
20,Top 100 Juniors May 2013,3
20,Top 100 Players April 2013,68
20,Top 100 Juniors April 2013,3
20,Top 100 Players March 2013,57
20,Top 100 Juniors March 2013,3
20,Top 100 Players February 2013,63
20,Top 100 Juniors February 2013,2
20,Top 100 Players January 2013,60
20,Top 100 Juniors January 2013,2
20,Top 100 Players December 2012,70
20,Top 100 Juniors December 2012,5
20,Top 100 Players November 2012,72
20,Top 100 Juniors November 2012,4
20,Top 100 Juniors October 2012,6
20,Top 100 Juniors September 2012,6
20,Top 100 Juniors August 2012,6
20,Top 100 Players July 2012,100
20,Top 20 Juniors July 2012,5
20,Top 20 Juniors May 2012,7
20,Top 20 Juniors March 2012,10
20,Top 20 Juniors January 2012,7
20,Top 20 Juniors November 2011,10
20,Top 20 Juniors September 2011,7
20,Top 100 Players July 2011,71
20,Top 20 Juniors July 2011,4
20,Top 20 Juniors May 2011,7
20,Top 100 Players March 2011,97
20,Top 20 Juniors March 2011,6
20,Top 20 Juniors January 2011,13
21,Top 100 Players December 2019,21
21,Top 100 Players November 2019,22
21,Top 100 Players October 2019,23
21,Top 100 Players September 2019,23
21,Top 100 Players August 2019,23
21,Top 100 Players July 2019,18
21,Top 100 Players June 2019,19
21,Top 100 Players May 2019,18
21,Top 100 Players April 2019,18
21,Top 100 Players March 2019,17
21,Top 100 Players February 2019,17
21,Top 100 Players January 2019,17
21,Top 100 Players December 2018,17
21,Top 100 Players November 2018,18
21,Top 100 Players October 2018,21
21,Top 100 Players September 2018,22
21,Top 100 Players August 2018,19
21,Top 100 Players July 2018,19
21,Top 100 Players June 2018,18
21,Top 100 Players May 2018,19
21,Top 100 Players April 2018,17
21,Top 100 Players March 2018,17
21,Top 100 Players February 2018,17
21,Top 100 Players January 2018,18
21,Top 100 Players December 2017,16
21,Top 100 Players November 2017,15
21,Top 100 Players October 2017,15
21,Top 100 Players September 2017,16
21,Top 100 Players August 2017,17
21,Top 100 Players July 2017,16
21,Top 100 Players June 2017,16
21,Top 100 Players May 2017,20
21,Top 100 Players April 2017,21
21,Top 100 Players March 2017,21
21,Top 100 Players February 2017,22
21,Top 100 Players January 2017,21
21,Top 100 Players December 2016,15
21,Top 100 Players November 2016,15
21,Top 100 Players October 2016,13
21,Top 100 Players September 2016,10
21,Top 100 Players August 2016,12
21,Top 100 Players July 2016,13
21,Top 100 Players June 2016,13
21,Top 100 Players May 2016,16
21,Top 100 Players April 2016,16
21,Top 100 Players March 2016,8
21,Top 100 Players February 2016,9
21,Top 100 Players January 2016,9
21,Top 100 Players December 2015,2
21,Top 100 Players November 2015,2
21,Top 100 Players October 2015,3
21,Top 100 Players September 2015,3
21,Top 100 Players August 2015,3
21,Top 100 Players July 2015,3
21,Top 100 Players June 2015,5
21,Top 100 Players May 2015,5
21,Top 100 Players April 2015,4
21,Top 100 Players March 2015,4
21,Top 100 Players February 2015,4
21,Top 100 Players January 2015,4
21,Top 100 Players December 2014,4
21,Top 100 Players November 2014,3
21,Top 100 Players October 2014,3
21,Top 100 Players September 2014,6
21,Top 100 Players August 2014,8
21,Top 100 Players July 2014,9
21,Top 100 Players June 2014,8
21,Top 100 Players May 2014,8
21,Top 100 Players April 2014,8
21,Top 100 Players March 2014,4
21,Top 100 Players February 2014,4
21,Top 100 Players January 2014,5
21,Top 100 Players December 2013,5
21,Top 100 Players November 2013,9
21,Top 100 Players October 2013,8
21,Top 100 Players September 2013,10
21,Top 100 Players August 2013,10
21,Top 100 Players July 2013,10
21,Top 100 Players June 2013,6
21,Top 100 Players May 2013,4
21,Top 100 Players April 2013,8
21,Top 100 Players March 2013,7
21,Top 100 Players February 2013,7
21,Top 100 Players January 2013,8
21,Top 100 Players December 2012,8
21,Top 100 Players November 2012,8
21,Top 100 Players October 2012,13
21,Top 100 Players September 2012,12
21,Top 100 Players August 2012,12
21,Top 100 Players July 2012,12
21,Top 100 Players May 2012,12
21,Top 100 Players March 2012,12
21,Top 100 Players January 2012,6
21,Top 100 Players November 2011,7
21,Top 100 Players September 2011,6
21,Top 100 Players July 2011,8
21,Top 100 Players May 2011,7
21,Top 100 Players March 2011,7
21,Top 100 Players January 2011,6
21,Top 100 Players November 2010,5
21,Top 100 Players September 2010,2
21,Top 100 Players July 2010,2
21,Top 100 Players May 2010,2
21,Top 100 Players March 2010,2
21,Top 100 Players January 2010,2
21,Top 100 Players November 2009,1
21,Top 100 Players September 2009,1
21,Top 100 Players July 2009,1
21,Top 100 Players April 2009,1
21,Top 100 Players January 2009,1
21,Top 100 Players October 2008,1
21,Top 100 Players July 2008,5
21,Top 100 Players April 2008,4
21,Top 100 Players January 2008,3
21,Top 100 Players October 2007,4
21,Top 100 Players July 2007,2
21,Top 100 Players April 2007,2
21,Top 100 Players January 2007,1
21,Top 100 Players October 2006,1
21,Top 100 Players July 2006,1
21,Top 100 Players April 2006,1
21,Top 100 Players January 2006,2
21,Top 100 Players October 2005,3
21,Top 100 Players July 2005,3
21,Top 100 Players April 2005,3
21,Top 100 Players January 2005,3
21,Top 100 Players October 2004,5
21,Top 100 Players July 2004,7
21,Top 100 Players April 2004,5
21,Top 100 Players January 2004,6
21,Top 100 Players October 2003,6
21,Top 100 Players July 2003,5
21,Top 100 Players April 2003,6
21,Top 100 Players January 2003,4
21,Top 100 Players October 2002,5
21,Top 100 Players July 2002,5
21,Top 100 Players April 2002,4
21,Top 100 Players January 2002,6
21,Top 100 Players October 2001,6
21,Top 100 Players July 2001,10
21,Top 100 Players April 2001,11
21,Top 100 Players January 2001,8
21,Top 100 Players October 2000,9
21,Top 100 Players July 2000,9
22,Top 100 Players December 2019,22
22,Top 100 Players November 2019,21
22,Top 100 Players October 2019,21
22,Top 100 Players September 2019,20
22,Top 100 Players August 2019,19
22,Top 100 Players July 2019,15
22,Top 100 Players June 2019,13
22,Top 100 Players May 2019,11
22,Top 100 Players April 2019,16
22,Top 100 Players March 2019,16
22,Top 100 Players February 2019,16
22,Top 100 Players January 2019,16
22,Top 100 Players December 2018,16
22,Top 100 Players November 2018,17
22,Top 100 Players October 2018,13
22,Top 100 Players September 2018,14
22,Top 100 Players August 2018,9
22,Top 100 Players July 2018,9
22,Top 100 Players June 2018,10
22,Top 100 Players May 2018,10
22,Top 100 Players April 2018,6
22,Top 100 Players March 2018,7
22,Top 100 Players February 2018,8
22,Top 100 Players January 2018,8
22,Top 100 Players December 2017,9
22,Top 100 Players November 2017,10
22,Top 100 Players October 2017,10
22,Top 100 Players September 2017,10
22,Top 100 Players August 2017,7
22,Top 100 Players July 2017,7
22,Top 100 Players June 2017,9
22,Top 100 Players May 2017,7
22,Top 100 Players April 2017,6
22,Top 100 Players March 2017,6
22,Top 100 Players February 2017,8
22,Top 100 Players January 2017,7
22,Top 100 Players December 2016,9
22,Top 100 Players November 2016,8
22,Top 100 Players October 2016,7
22,Top 100 Players September 2016,6
22,Top 100 Players August 2016,6
22,Top 100 Players July 2016,6
22,Top 100 Players June 2016,6
22,Top 100 Players May 2016,6
22,Top 100 Players April 2016,6
22,Top 100 Players March 2016,6
22,Top 100 Players February 2016,6
22,Top 100 Players January 2016,6
22,Top 100 Players December 2015,5
22,Top 100 Players November 2015,5
22,Top 100 Players October 2015,2
22,Top 100 Players September 2015,4
22,Top 100 Players August 2015,4
22,Top 100 Players July 2015,4
22,Top 100 Players June 2015,4
22,Top 100 Players May 2015,4
22,Top 100 Players April 2015,3
22,Top 100 Players March 2015,3
22,Top 100 Players February 2015,10
22,Top 100 Players January 2015,9
22,Top 100 Players December 2014,7
22,Top 100 Players November 2014,9
22,Top 100 Players October 2014,9
22,Top 100 Players September 2014,7
22,Top 100 Players August 2014,5
22,Top 100 Players July 2014,5
22,Top 100 Players June 2014,7
22,Top 100 Players May 2014,7
22,Top 100 Players April 2014,9
22,Top 100 Players March 2014,7
22,Top 100 Players February 2014,7
22,Top 100 Players January 2014,3
22,Top 100 Players December 2013,4
22,Top 100 Players November 2013,4
22,Top 100 Players October 2013,5
22,Top 100 Players September 2013,9
22,Top 100 Players August 2013,9
22,Top 100 Players July 2013,7
22,Top 100 Players June 2013,5
22,Top 100 Players May 2013,7
22,Top 100 Players April 2013,9
22,Top 100 Players March 2013,8
22,Top 100 Players February 2013,8
22,Top 100 Players January 2013,9
22,Top 100 Players December 2012,13
22,Top 100 Players November 2012,13
22,Top 100 Players October 2012,5
22,Top 100 Players September 2012,5
22,Top 100 Players August 2012,7
22,Top 100 Players July 2012,7
22,Top 100 Players May 2012,7
22,Top 100 Players March 2012,6
22,Top 100 Players January 2012,12
22,Top 100 Players November 2011,10
22,Top 100 Players September 2011,12
22,Top 100 Players July 2011,6
22,Top 100 Players May 2011,8
22,Top 100 Players March 2011,8
22,Top 100 Players January 2011,10
22,Top 100 Players November 2010,15
22,Top 100 Players September 2010,15
22,Top 100 Players July 2010,19
22,Top 100 Players May 2010,19
22,Top 100 Players March 2010,17
22,Top 100 Players January 2010,28
22,Top 100 Players November 2009,24
22,Top 100 Players September 2009,16
22,Top 100 Players July 2009,26
22,Top 100 Players April 2009,30
22,Top 100 Players January 2009,32
22,Top 100 Players October 2008,30
22,Top 100 Players July 2008,31
22,Top 100 Players April 2008,34
22,Top 100 Players January 2008,46
22,Top 100 Players October 2007,61
22,Top 20 Juniors October 2007,5
22,Top 100 Players July 2007,70
22,Top 20 Juniors July 2007,6
22,Top 100 Players April 2007,39
22,Top 20 Juniors April 2007,4
22,Top 100 Players January 2007,55
22,Top 20 Juniors January 2007,4
22,Top 100 Players October 2006,70
22,Top 20 Juniors October 2006,9
22,Top 100 Players July 2006,78
22,Top 20 Juniors July 2006,8
22,Top 100 Players April 2006,42
22,Top 20 Juniors April 2006,3
22,Top 100 Players January 2006,65
22,Top 20 Juniors January 2006,6
22,Top 100 Players October 2005,42
22,Top 20 Juniors October 2005,5
22,Top 100 Players July 2005,45
22,Top 100 Juniors July 2005,5
22,Top 100 Players April 2005,43
22,Top 20 Juniors April 2005,3
22,Top 100 Players January 2005,99
22,Top 20 Juniors January 2005,8
22,Top 100 Players October 2004,83
22,Top 20 Juniors October 2004,6
22,Top 20 Juniors July 2004,11
22,Top 20 Juniors April 2004,13
22,Top 20 Juniors January 2004,17
23,Top 100 Players December 2019,23
23,Top 100 Players November 2019,25
23,Top 100 Players October 2019,20
23,Top 100 Players September 2019,18
23,Top 100 Players August 2019,13
23,Top 100 Players July 2019,11
23,Top 100 Players June 2019,10
23,Top 100 Players May 2019,14
23,Top 100 Players April 2019,13
23,Top 100 Players March 2019,21
23,Top 100 Players February 2019,37
23,Top 100 Players January 2019,36
23,Top 100 Players December 2018,37
23,Top 100 Juniors December 2018,3
23,Top 100 Players November 2018,37
23,Top 100 Juniors November 2018,3
23,Top 100 Players October 2018,40
23,Top 100 Juniors October 2018,3
23,Top 100 Players September 2018,42
23,Top 100 Juniors September 2018,3
23,Top 100 Players August 2018,45
23,Top 100 Juniors August 2018,3
23,Top 100 Players July 2018,43
23,Top 100 Juniors July 2018,3
23,Top 100 Players June 2018,40
23,Top 100 Juniors June 2018,3
23,Top 100 Players May 2018,40
23,Top 100 Juniors May 2018,3
23,Top 100 Players April 2018,43
23,Top 100 Juniors April 2018,3
23,Top 100 Players March 2018,47
23,Top 100 Juniors March 2018,3
23,Top 100 Players February 2018,44
23,Top 100 Juniors February 2018,3
23,Top 100 Players January 2018,44
23,Top 100 Juniors January 2018,3
23,Top 100 Players December 2017,49
23,Top 100 Juniors December 2017,3
23,Top 100 Players November 2017,46
23,Top 100 Juniors November 2017,3
23,Top 100 Players October 2017,51
23,Top 100 Juniors October 2017,3
23,Top 100 Players September 2017,54
23,Top 100 Juniors September 2017,3
23,Top 100 Players August 2017,51
23,Top 100 Juniors August 2017,3
23,Top 100 Players July 2017,51
23,Top 100 Juniors July 2017,3
23,Top 100 Players June 2017,54
23,Top 100 Juniors June 2017,3
23,Top 100 Players May 2017,60
23,Top 100 Juniors May 2017,3
